stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,geometry_point
3308,3308,Tamarack Road & 37C Avenue,,53.474238,-113.3655,1EDM,,0,,POINT (-113.3655 53.474238)
6310,6310,Eaux Claires Transit Centre Bay J,,53.618119,-113.489327,1EDM,,0,,POINT (-113.489327 53.618119)
A0142,0142,Heritage Way & Harwood Drive,,53.612609,-113.630845,2STA,,0,,POINT (-113.630845 53.612609)
L0350,0350,5 Street & 22 Avenue,,53.342932,-113.53145,9LT,,0,,POINT (-113.53145 53.342932)
9582,9582,158 Street & Glenridding Boulevard SW,,53.42047,-113.595516,1EDM,,0,,POINT (-113.595516 53.42047)
S9237,9237,Foxhaven Dr & Foxhaven Cr,,53.52878,-113.256591,4SCT,,0,,POINT (-113.256591 53.52878)
5667,5667,178 Street & 74 Avenue,,53.507588,-113.630854,1EDM,,0,,POINT (-113.630854 53.507588)
F2006,2006,99 Avenue and 98 Avenue SB,,53.692546,-113.24715,6FST,,0,,POINT (-113.24715 53.692546)
7080,7080,66 Street & 132 Avenue,,53.591503,-113.443153,1EDM,,0,,POINT (-113.443153 53.591503)
1745,1745,130 Street & 107 Avenue,,53.550874,-113.545777,1EDM,,0,,POINT (-113.545777 53.550874)
9789,9789,Shaw Way & 22 Avenue SW,,53.412602,-113.451997,1EDM,,0,,POINT (-113.451997 53.412602)
S8113,8113,Jim Common Dr & Crystal Ln,,53.546706,-113.292703,4SCT,,0,,POINT (-113.292703 53.546706)
5180,5180,142 Street & 107 Avenue,,53.553505,-113.565682,1EDM,,0,,POINT (-113.565682 53.553505)
9698,9698,Rutherford Road & 15 Avenue SW,,53.416979,-113.523227,1EDM,,0,,POINT (-113.523227 53.416979)
9418,9418,Daniels Way & Desrochers Gate SW,,53.399285,-113.542643,1EDM,,0,,POINT (-113.542643 53.399285)
A0871,0871,Park Ave & SWC Ave,,53.642563,-113.596749,2STA,,0,,POINT (-113.596749 53.642563)
2312,2312,92 Street & 95 Avenue,,53.531402,-113.468452,1EDM,,0,,POINT (-113.468452 53.531402)
5239,5239,146 Street & 112 Avenue,,53.560547,-113.57414,1EDM,,0,,POINT (-113.57414 53.560547)
2701,2701,South Campus Fort Edmonton Transit Centre Bay A,,53.503678,-113.528961,1EDM,,0,,POINT (-113.528961 53.503678)
2176,2176,46 Street & 109 Avenue,,53.557218,-113.413886,1EDM,,0,,POINT (-113.413886 53.557218)
2205,2205,Southgate Transit Centre Bay E,,53.485635,-113.516095,1EDM,,0,,POINT (-113.516095 53.485635)
7339,7339,82 Street & 141 Avenue,,53.60352,-113.467628,1EDM,,0,,POINT (-113.467628 53.60352)
1855,1855,116 Street & 104 Avenue,,53.545837,-113.521423,1EDM,,0,,POINT (-113.521423 53.545837)
4535,4535,Twin Brooks Drive & 12 Avenue,,53.443051,-113.522302,1EDM,,0,,POINT (-113.522302 53.443051)
3948,3948,6 Street & Maple Way,,53.481273,-113.352313,1EDM,,0,,POINT (-113.352313 53.481273)
A0939,0939,Oakmont Dr & Oakridge Dr N,,53.65649,-113.613004,2STA,,0,,POINT (-113.613004 53.65649)
6671,6671,115 Street & 167A Avenue,,53.62903,-113.521732,1EDM,,0,,POINT (-113.521732 53.62903)
77324,77324,55 Street & McConachie Drive,,53.631364,-113.418767,1EDM,,0,,POINT (-113.418767 53.631364)
4696,4696,Lamb Crescent & Leger Way,,53.456706,-113.566808,1EDM,,0,,POINT (-113.566808 53.456706)
5069,5069,165 Street & 95 Avenue,,53.531748,-113.608043,1EDM,,0,,POINT (-113.608043 53.531748)
1990,1990,50 Street & 123 Avenue,,53.579384,-113.418245,1EDM,,0,,POINT (-113.418245 53.579384)
2078,2078,42 Street & 76 Avenue,,53.512329,-113.4053,1EDM,,0,,POINT (-113.4053 53.512329)
2261,2261,99 Street & 44 Avenue,,53.481576,-113.486286,1EDM,,0,,POINT (-113.486286 53.481576)
9173,9173,Rutherford Road E & 17 Avenue SW,,53.414682,-113.524659,1EDM,,0,,POINT (-113.524659 53.414682)
3472,3472,Jackson Road & Jellett Way,,53.483713,-113.403055,1EDM,,0,,POINT (-113.403055 53.483713)
7984,7984,Brintnell Boulevard & 160 Avenue,,53.62303,-113.402814,1EDM,,0,,POINT (-113.402814 53.62303)
E265,E265,Davies North Entrance,,53.500177,-113.44458,,,2,Q6031,POINT (-113.44458 53.500177)
2279,2279,50 Street & Whitemud Drive,,53.48778,-113.418657,1EDM,,0,,POINT (-113.418657 53.48778)
5551,5551,166 Street & Stony Plain Road,,53.541246,-113.606972,1EDM,,0,,POINT (-113.606972 53.541246)
7944,7944,Londonderry Mall South Entrance,,53.601265,-113.447683,1EDM,,0,,POINT (-113.447683 53.601265)
7037,7037,57 Street & McLeod Road,,53.611389,-113.429494,1EDM,,0,,POINT (-113.429494 53.611389)
4165,4165,Burton Road & Butchart Drive,,53.475391,-113.568424,1EDM,,0,,POINT (-113.568424 53.475391)
4346,4346,Rabbit Hill Road & Mullen Road,,53.434431,-113.574025,1EDM,,0,,POINT (-113.574025 53.434431)
4196,4196,Calgary Trail SB & 23 Avenue,,53.454144,-113.496844,1EDM,,0,,POINT (-113.496844 53.454144)
S6121,6121,Fir St & Cottonwood Av,,53.516371,-113.301622,4SCT,,0,,POINT (-113.301622 53.516371)
E34,E34,,,53.485544,-113.516155,,,3,Q5266,POINT (-113.516155 53.485544)
22721,22721,105 Street & 76 Avenue,,53.512281,-113.500802,1EDM,,0,,POINT (-113.500802 53.512281)
9042,9042,MacEwan Close & MacEwan Road SW,,53.429074,-113.523758,1EDM,,0,,POINT (-113.523758 53.429074)
2826,2826,86 Street & Davies Road,,53.49388,-113.45437,1EDM,,0,,POINT (-113.45437 53.49388)
3756,3756,38 Street & 23 Avenue,,53.454193,-113.399681,1EDM,,0,,POINT (-113.399681 53.454193)
1372,1372,101 Street & 117 Avenue,,53.569,-113.493883,1EDM,,0,,POINT (-113.493883 53.569)
A0403,0403,Sir Winston Churchill Ave & Woodlands Rd,,53.643005,-113.597531,2STA,,0,,POINT (-113.597531 53.643005)
S8847,8847,Sherwood Dr & Abbey Rd,,53.559134,-113.295447,4SCT,,0,,POINT (-113.295447 53.559134)
5583,5583,163 Street & 87 Avenue,,53.519582,-113.604125,1EDM,,0,,POINT (-113.604125 53.519582)
2621,2621,99 Street & 73 Avenue,,53.509732,-113.485997,1EDM,,0,,POINT (-113.485997 53.509732)
5337,5337,159 Street & Patricia Drive,,53.508286,-113.59384,1EDM,,0,,POINT (-113.59384 53.508286)
3339,3339,91 Street & 28 Avenue,,53.45872,-113.464921,1EDM,,0,,POINT (-113.464921 53.45872)
1538,1538,93 Street & 118 Avenue,,53.570318,-113.483745,1EDM,,0,,POINT (-113.483745 53.570318)
66320,66320,Griesbach Road & Sir Arthur Currie Way,,53.609677,-113.508194,1EDM,,0,,POINT (-113.508194 53.609677)
3958,3958,17 Street & Tamarack Way,,53.478732,-113.369051,1EDM,,0,,POINT (-113.369051 53.478732)
2330,2330,88 Street & 66 Avenue,,53.501886,-113.46388,1EDM,,0,,POINT (-113.46388 53.501886)
2134,2134,Low Level Bridge & 98 Avenue,,53.537399,-113.484528,1EDM,,0,,POINT (-113.484528 53.537399)
6720,6720,112 Street & 167 Avenue,,53.628819,-113.517719,1EDM,,0,,POINT (-113.517719 53.628819)
3464,3464,38 Street & Kiniski Crescent N,,53.482107,-113.401207,1EDM,,0,,POINT (-113.401207 53.482107)
A0389,0389,Willoughby Dr & Woodlands Rd,,53.645608,-113.600373,2STA,,0,,POINT (-113.600373 53.645608)
S8116,8116,Jim Common Dr & Jim Common Dr,,53.546692,-113.290793,4SCT,,0,,POINT (-113.290793 53.546692)
9843,9843,Rutherford Point & Rutherford Road SW,,53.42228,-113.534225,1EDM,,0,,POINT (-113.534225 53.42228)
3155,3155,Mill Woods Road E & 18 Avenue,,53.449767,-113.40787,1EDM,,0,,POINT (-113.40787 53.449767)
2788,2788,108 Street & 82 Avenue,,53.518206,-113.509737,1EDM,,0,,POINT (-113.509737 53.518206)
1910,1910,124 Street & Stony Plain Road,,53.546705,-113.535144,1EDM,,0,,POINT (-113.535144 53.546705)
3519,3519,Parsons Road & 19 Avenue,,53.447865,-113.482326,1EDM,,0,,POINT (-113.482326 53.447865)
A0086,0086,Riel Dr & Renault Cres,,53.616795,-113.647702,2STA,,0,,POINT (-113.647702 53.616795)
9039,9039,Easton Road & Edwards Drive SW,,53.42986,-113.467887,1EDM,,0,,POINT (-113.467887 53.42986)
4675,4675,Tomlinson Common & 18 Avenue,,53.449938,-113.58615,1EDM,,0,,POINT (-113.58615 53.449938)
5868,5868,189 Street & 85 Avenue,,53.51839,-113.648638,1EDM,,0,,POINT (-113.648638 53.51839)
L0195,0195,Sparrow Drive & 77 Avenue,,53.297951,-113.544291,9LT,,0,,POINT (-113.544291 53.297951)
L0366,0366,13 Street & 38 Avenue,,53.391107,-113.501689,9LT,,0,,POINT (-113.501689 53.391107)
A0539,0539,Nakî Transit Station and Park and Ride,,53.615613,-113.592434,2STA,,0,,POINT (-113.592434 53.615613)
7547,7547,59A Street & 153 Avenue,,53.616348,-113.432718,1EDM,,0,,POINT (-113.432718 53.616348)
A0195,0195,Sunset Blvd & Sunnyside Cres,,53.624212,-113.609413,2STA,,0,,POINT (-113.609413 53.624212)
1552,1552,80 Street & 112 Avenue,,53.561318,-113.46501,1EDM,,0,,POINT (-113.46501 53.561318)
E277,E277,Avonmore Stop North Entrance,,53.510538,-113.455089,,,2,Q6032,POINT (-113.455089 53.510538)
5256,5256,139 Street & 116 Avenue,,53.568624,-113.561312,1EDM,,0,,POINT (-113.561312 53.568624)
4241,4241,105 Street & 26 Avenue,,53.456961,-113.500067,1EDM,,0,,POINT (-113.500067 53.456961)
8447,8447,182 Street & 102 Avenue,,53.543251,-113.63588,1EDM,,0,,POINT (-113.63588 53.543251)
1711,1711,107 Street & 100 Avenue,,53.539718,-113.504658,1EDM,,0,,POINT (-113.504658 53.539718)
7812,7812,61 Street & 165 Avenue,,53.627429,-113.435264,1EDM,,0,,POINT (-113.435264 53.627429)
E156,E156,Rogers Place,,53.547615,-113.498147,,,2,Q1859,POINT (-113.498147 53.547615)
8349,8349,Guardian Road & Granville Drive,,53.509745,-113.677267,1EDM,,0,,POINT (-113.677267 53.509745)
2638,2638,114 Street & 85 Avenue,,53.521384,-113.525438,1EDM,,0,,POINT (-113.525438 53.521384)
3503,3503,32 Street & 18A Avenue,,53.448695,-113.387688,1EDM,,0,,POINT (-113.387688 53.448695)
4458,4458,108 Street & 40 Avenue,,53.475503,-113.511311,1EDM,,0,,POINT (-113.511311 53.475503)
1557,1557,109 Street & 105 Avenue,,53.54793,-113.508657,1EDM,,0,,POINT (-113.508657 53.54793)
7762,7762,10 Street & 167 Avenue,,53.628575,-113.356265,1EDM,,0,,POINT (-113.356265 53.628575)
L0337,0337,8 Street & 30 Avenue,,53.366934,-113.515452,9LT,,0,,POINT (-113.515452 53.366934)
8910,8910,Century Road & Vanderbilt Common,,53.562128,-113.885119,5SGT,,0,,POINT (-113.885119 53.562128)
4635,4635,Leger Way & Leger Road,,53.458285,-113.578035,1EDM,,0,,POINT (-113.578035 53.458285)
5547,5547,168 Street & 91 Avenue,,53.526354,-113.612407,1EDM,,0,,POINT (-113.612407 53.526354)
3385,3385,Mill Woods Road E & 21 Avenue,,53.454188,-113.409056,1EDM,,0,,POINT (-113.409056 53.454188)
A0793,0793,Giroux Rd & Dufferin St,,53.648193,-113.653295,2STA,,0,,POINT (-113.653295 53.648193)
3414,3414,96 Street & 28 Avenue,,53.45871,-113.477052,1EDM,,0,,POINT (-113.477052 53.45871)
3853,3853,Mill Woods Road & 23 Avenue,,53.45322,-113.446901,1EDM,,0,,POINT (-113.446901 53.45322)
5099,5099,145 Street & 118 Avenue,,53.570342,-113.570539,1EDM,,0,,POINT (-113.570539 53.570342)
7528,7528,82 Street & 137 Avenue,,53.59907,-113.467572,1EDM,,0,,POINT (-113.467572 53.59907)
77448,77448,Schonsee Drive & 173 Avenue,,53.633944,-113.462106,1EDM,,0,,POINT (-113.462106 53.633944)
2561,2561,45 Street & 103 Avenue,,53.544998,-113.411205,1EDM,,0,,POINT (-113.411205 53.544998)
6216,6216,148 Street & 137 Avenue,,53.599546,-113.580351,1EDM,,0,,POINT (-113.580351 53.599546)
8080,8080,Secord Drive & Secord Boulevard,,53.534333,-113.695395,1EDM,,0,,POINT (-113.695395 53.534333)
4383,4383,317 Burton Road South,,53.477902,-113.564253,1EDM,,0,,POINT (-113.564253 53.477902)
7131,7131,75A Street & 149A Avenue,,53.611193,-113.457894,1EDM,,0,,POINT (-113.457894 53.611193)
4433,4433,119 Street & Fairway Drive,,53.472877,-113.53856,1EDM,,0,,POINT (-113.53856 53.472877)
4018,4018,156 Street & 9 Avenue,,53.438717,-113.590165,1EDM,,0,,POINT (-113.590165 53.438717)
9441,9441,Rabbit Hill Road & Glenridding Ravine Road SW,,53.41768,-113.598517,1EDM,,0,,POINT (-113.598517 53.41768)
3899,3899,Mill Woods Stop,,53.458447,-113.429725,1EDM,,0,Q6028,POINT (-113.429725 53.458447)
4202,4202,Century Park Transit Centre Bay B,,53.457651,-113.515453,1EDM,,0,,POINT (-113.515453 53.457651)
A0683,0683,Dawson Rd & Lambert Cres,,53.643709,-113.635271,2STA,,0,,POINT (-113.635271 53.643709)
57443,57443,155 Street & 100 Avenue,,53.539338,-113.589448,1EDM,,0,,POINT (-113.589448 53.539338)
99050,99050,Cherry Crescent & Orchards Boulevard SW,,53.407897,-113.458311,1EDM,,0,,POINT (-113.458311 53.407897)
5140,5140,142 Street & 85 Avenue,,53.517746,-113.565833,1EDM,,0,,POINT (-113.565833 53.517746)
Q1859,,MacEwan Station,,53.54768398297203,-113.49817960216178,1EDM,,1,,POINT (-113.49817960216178 53.54768398297203)
8043,8043,Glastonbury Boulevard & 62 Avenue,,53.493859,-113.668709,1EDM,,0,,POINT (-113.668709 53.493859)
L0113,0113,50 Street & 50 Avenue,,53.264835,-113.553415,9LT,,0,,POINT (-113.553415 53.264835)
6073,6073,100 Street & 169 Avenue,,53.630871,-113.497722,1EDM,,0,,POINT (-113.497722 53.630871)
5321,5321,162 Street & 100A Avenue,,53.540314,-113.601206,1EDM,,0,,POINT (-113.601206 53.540314)
2750,2750,112 Street & 76 Avenue,,53.512208,-113.519626,1EDM,,0,,POINT (-113.519626 53.512208)
A0046,0046,Kingswood Blvd & Kingsdale Cres,,53.647875,-113.588427,2STA,,0,,POINT (-113.588427 53.647875)
22159,22159,116 Street & 68 Avenue,,53.505258,-113.531379,1EDM,,0,,POINT (-113.531379 53.505258)
6587,6587,111 Street & 134 Avenue,,53.594993,-113.512561,1EDM,,0,,POINT (-113.512561 53.594993)
S7017,7017,Craigavon Dr & Craigavon Est,,53.536746,-113.269409,4SCT,,0,,POINT (-113.269409 53.536746)
7153,7153,50 Street & 165 Avenue,,53.627039,-113.411652,1EDM,,0,,POINT (-113.411652 53.627039)
8921,8921,Rosenthal Way & 83 Avenue,,53.518277,-113.695794,1EDM,,0,,POINT (-113.695794 53.518277)
9761,9761,Watt Promenade & Watt Boulevard SW,,53.41943,-113.430576,1EDM,,0,,POINT (-113.430576 53.41943)
A0129,0129,St Albert Trail & Sterling St,,53.628043,-113.618902,2STA,,0,,POINT (-113.618902 53.628043)
1191,1191,111 Street & 111 Avenue,,53.559004,-113.512498,1EDM,,0,,POINT (-113.512498 53.559004)
6417,6417,159 Street & 137 Avenue,,53.599285,-113.596359,1EDM,,0,,POINT (-113.596359 53.599285)
3125,3125,17 Street & Tamarack Gate,,53.472357,-113.367743,1EDM,,0,,POINT (-113.367743 53.472357)
1045,1045,Bellamy Hill & 98 Avenue,,53.535533,-113.497088,1EDM,,0,,POINT (-113.497088 53.535533)
1047,1047,124 Street & 103 Avenue,,53.544284,-113.536005,1EDM,,0,,POINT (-113.536005 53.544284)
A0901,0901,SWC Ave & Park Ave,,53.643079,-113.596213,2STA,,0,,POINT (-113.596213 53.643079)
S1030,1030,Georgian Wy & Groveland Rd,,53.533008,-113.279247,4SCT,,0,,POINT (-113.279247 53.533008)
2821,2821,104 Street & 82 Avenue,,53.51767,-113.49774,1EDM,,0,,POINT (-113.49774 53.51767)
1171,1171,34 Street & 116A Avenue,,53.568417,-113.393813,1EDM,,0,,POINT (-113.393813 53.568417)
9666,9666,111 Street & MacEwan Road SW,,53.429433,-113.518229,1EDM,,0,,POINT (-113.518229 53.429433)
5795,5795,172 Street & 99 Avenue,,53.535758,-113.619713,1EDM,,0,,POINT (-113.619713 53.535758)
77674,77674,Cy Becker Road & Cy Becker Boulevard,,53.634779,-113.407223,1EDM,,0,,POINT (-113.407223 53.634779)
5116,5116,166A Street & 113 Avenue,,53.560971,-113.606664,1EDM,,0,,POINT (-113.606664 53.560971)
77150,77150,66 Street & 163 Avenue,,53.623789,-113.442886,1EDM,,0,,POINT (-113.442886 53.623789)
7780,7780,91 Street & Klarvatten Road,,53.63008,-113.480942,1EDM,,0,,POINT (-113.480942 53.63008)
3494,3494,66 Street & 43 Avenue,,53.481096,-113.443027,1EDM,,0,,POINT (-113.443027 53.481096)
5587,5587,149 Street & 97 Avenue,,53.534231,-113.578086,1EDM,,0,,POINT (-113.578086 53.534231)
1325,1325,87 Street & 118 Avenue,,53.570339,-113.474435,1EDM,,0,,POINT (-113.474435 53.570339)
3231,3231,66 Street & 38 Avenue,,53.474358,-113.441994,1EDM,,0,,POINT (-113.441994 53.474358)
3787,3787,32 Street & 15 Avenue,,53.441795,-113.387889,1EDM,,0,,POINT (-113.387889 53.441795)
7306,7306,Klarvatten Road & Klarvatten Cove,,53.632778,-113.474304,1EDM,,0,,POINT (-113.474304 53.632778)
Q6034,,Holyrood Stop,,53.528045,-113.457534,1EDM,,1,,POINT (-113.457534 53.528045)
8202,8202,186 Street & 114 Avenue,,53.56332,-113.644394,1EDM,,0,,POINT (-113.644394 53.56332)
L0104,0104,42 Street & Rollyview Road,,53.250444,-113.532601,9LT,,0,,POINT (-113.532601 53.250444)
9252,9252,6110 Currents Drive E,,53.437445,-113.60164,1EDM,,0,,POINT (-113.60164 53.437445)
1061,1061,38 Street & 106 Avenue,,53.559964,-113.3999,1EDM,,0,,POINT (-113.3999 53.559964)
2225,2225,50 Street & 103 Avenue,,53.544647,-113.418031,1EDM,,0,,POINT (-113.418031 53.544647)
7963,7963,Brintnell Boulevard & 160 Avenue,,53.622312,-113.403248,1EDM,,0,,POINT (-113.403248 53.622312)
6080,6080,112 Street & Castle Downs Road,,53.625479,-113.51555,1EDM,,0,,POINT (-113.51555 53.625479)
1185,1185,69 Street & 118 Avenue,,53.570451,-113.448497,1EDM,,0,,POINT (-113.448497 53.570451)
S7437,7437,Dawson Dr & Donnely Terr,,53.555139,-113.271392,4SCT,,0,,POINT (-113.271392 53.555139)
77648,77648,71 Street & Schonsee Drive,,53.632513,-113.452435,1EDM,,0,,POINT (-113.452435 53.632513)
L0200,0200,42 Street & 82 Avenue,,53.306027,-113.535441,9LT,,0,,POINT (-113.535441 53.306027)
2124,2124,96 Street & 82 Avenue,,53.517911,-113.475994,1EDM,,0,,POINT (-113.475994 53.517911)
6113,6113,151 Street & 128 Avenue,,53.585145,-113.581181,1EDM,,0,,POINT (-113.581181 53.585145)
1344,1344,95 Street & 107A Avenue,,53.554254,-113.483654,1EDM,,0,,POINT (-113.483654 53.554254)
1083,1083,109 Street & Jasper Avenue,,53.540827,-113.50716,1EDM,,0,,POINT (-113.50716 53.540827)
A0321,0321,Arlington Dr & Attwood Dr,,53.62436,-113.602804,2STA,,0,,POINT (-113.602804 53.62436)
88104,88104,199 Street & Edgemont Boulevard,,53.468935,-113.66434,1EDM,,0,,POINT (-113.66434 53.468935)
E214,E214,,,53.570868,-113.458203,,,3,Q3621,POINT (-113.458203 53.570868)
5161,5161,181 Street & 98 Avenue,,53.533827,-113.633552,1EDM,,0,,POINT (-113.633552 53.533827)
6771,6771,153 Street & 128 Avenue,,53.584959,-113.585432,1EDM,,0,,POINT (-113.585432 53.584959)
4009,4009,Towne Centre Boulevard & Taylor Close,,53.450378,-113.57796,1EDM,,0,,POINT (-113.57796 53.450378)
2850,2850,99 Street & 92 Avenue,,53.526924,-113.485946,1EDM,,0,,POINT (-113.485946 53.526924)
77427,77427,63 Street & 137 Avenue,,53.599469,-113.43841,1EDM,,0,,POINT (-113.43841 53.599469)
6245,6245,129 Street & 158 Avenue,,53.620859,-113.543586,1EDM,,0,,POINT (-113.543586 53.620859)
3299,3299,Mill Woods Road E & 38 Avenue,,53.469088,-113.409932,1EDM,,0,,POINT (-113.409932 53.469088)
7150,7150,94 Street & 149 Avenue,,53.609639,-113.4853,1EDM,,0,,POINT (-113.4853 53.609639)
E190,E190,,,53.601912,-113.411168,,,3,Q3623,POINT (-113.411168 53.601912)
7077,7077,23 Street & 140 Avenue,,53.604162,-113.37759,1EDM,,0,,POINT (-113.37759 53.604162)
6460,6460,Griesbach Road & 153 Avenue,,53.614026,-113.50786,1EDM,,0,,POINT (-113.50786 53.614026)
5342,5342,169 Street & 83 Avenue,,53.51695,-113.612445,1EDM,,0,,POINT (-113.612445 53.51695)
F3018,3018,108 Street and 99 Avenue SB,,53.712651,-113.204561,6FST,,0,,POINT (-113.204561 53.712651)
9205,9205,Cavanagh Drive & 30 Avenue SW,,53.410949,-113.509102,1EDM,,0,,POINT (-113.509102 53.410949)
7866,7866,82 Street & 149A Avenue,,53.610229,-113.467606,1EDM,,0,,POINT (-113.467606 53.610229)
1834,1834,110 Street & 104 Avenue,,53.546338,-113.510791,1EDM,,0,,POINT (-113.510791 53.546338)
7990,7990,64 Street & 164 Avenue,,53.625616,-113.440052,1EDM,,0,,POINT (-113.440052 53.625616)
7015,7015,Northgate Transit Centre Bay I,,53.599808,-113.490867,1EDM,,0,,POINT (-113.490867 53.599808)
A0981,0981,Erin Ridge Dr & Eldorado Dr,,53.659485,-113.625828,2STA,,0,,POINT (-113.625828 53.659485)
9354,9354,127 Street & 20 Avenue SW,,53.414375,-113.540859,1EDM,,0,,POINT (-113.540859 53.414375)
E73,E73,Health Sciences South Access,,53.519387,-113.525881,,,2,Q4725,POINT (-113.525881 53.519387)
S7310,7310,Clarkdale Dr & Orchid Cr,,53.549422,-113.251615,4SCT,,0,,POINT (-113.251615 53.549422)
7750,7750,87 Street & 137 Avenue,,53.599689,-113.475148,1EDM,,0,,POINT (-113.475148 53.599689)
1207,1207,Coliseum Transit Centre Bay H,,53.570972,-113.460196,1EDM,,0,,POINT (-113.460196 53.570972)
A0197,0197,Sunset Blvd & Sheridan Dr,,53.626073,-113.613242,2STA,,0,,POINT (-113.613242 53.626073)
2033,2033,97 Street & 82 Avenue,,53.518154,-113.480179,1EDM,,0,,POINT (-113.480179 53.518154)
L0145,0145,43 Street & 81 Avenue,,53.303116,-113.537143,9LT,,0,,POINT (-113.537143 53.303116)
1369,1369,101 Street & 114 Avenue,,53.564025,-113.493805,1EDM,,0,,POINT (-113.493805 53.564025)
5839,5839,Lessard Road & Dechene Way,,53.488623,-113.63379,1EDM,,0,,POINT (-113.63379 53.488623)
6092,6092,121 Street & 157 Avenue,,53.618412,-113.530148,1EDM,,0,,POINT (-113.530148 53.618412)
77229,77229,13 Street & Fraser Way,,53.614472,-113.362598,1EDM,,0,,POINT (-113.362598 53.614472)
1030,1030,40 Street & 114 Avenue,,53.566754,-113.402674,1EDM,,0,,POINT (-113.402674 53.566754)
A0364,0364,Levasseur Road & Graham Avenue,,53.614369,-113.631604,2STA,,0,,POINT (-113.631604 53.614369)
6687,6687,170 Street & 135 Avenue,,53.596438,-113.614845,1EDM,,0,,POINT (-113.614845 53.596438)
7363,7363,87 Street & 135 Avenue,,53.596755,-113.475195,1EDM,,0,,POINT (-113.475195 53.596755)
6703,6703,Pegasus Boulevard & Sir Arthur Currie Way,,53.604813,-113.505843,1EDM,,0,,POINT (-113.505843 53.604813)
1574,1574,95 Street & 118 Avenue,,53.569991,-113.487341,1EDM,,0,,POINT (-113.487341 53.569991)
E257,E257,,,53.540924,-113.494602,,,3,Q3619,POINT (-113.494602 53.540924)
A0532,0532,Nakî Transit Station and Park and Ride,,53.615291,-113.59251,2STA,,0,,POINT (-113.59251 53.615291)
7844,7844,50 Street & 131 Avenue,,53.591885,-113.416693,1EDM,,0,,POINT (-113.416693 53.591885)
L0365,0365,11 Street & 37 Avenue,,53.385392,-113.506707,9LT,,0,,POINT (-113.506707 53.385392)
A0675,0675,Lexington Dr & Giroux Rd,,53.652817,-113.635939,2STA,,0,,POINT (-113.635939 53.652817)
E13,E13,Art Gallery LRT Access,,53.544787,-113.488924,,,2,Q3620,POINT (-113.488924 53.544787)
5538,5538,172 Street & 95 Avenue,,53.53161,-113.619267,1EDM,,0,,POINT (-113.619267 53.53161)
2955,2955,119 Street & 87 Avenue,,53.523394,-113.53615,1EDM,,0,,POINT (-113.53615 53.523394)
